start_date,current_date,starting_pop,current_pop,female_pop_pct,male_pop_pct,sick,recovered,uninfected,dead,vacinated,wasted_vaccine,mortality_rate,infection_rate,teacher_sick_rate,hospital_worker_sick_rate,frontline_worker_sick_rate
2021-01-01,2021-02-03,2000,1999,0.5055,0.49450000000000005,76,141,1782,1,0,0,0.007042253521126761,0.109,0.06451612903225806,0.06818181818181818,0.056338028169014086
2021-01-01,2021-02-04,2000,1998,0.5055,0.49450000000000005,73,146,1779,2,0,0,0.013513513513513514,0.1105,0.07526881720430108,0.06818181818181818,0.056338028169014086
2021-01-01,2021-02-05,2000,1998,0.5055,0.49450000000000005,72,154,1772,2,0,0,0.01282051282051282,0.114,0.07526881720430108,0.09090909090909091,0.06338028169014084
2021-01-01,2021-02-06,2000,1998,0.5055,0.49450000000000005,63,167,1768,2,0,0,0.011834319526627219,0.116,0.08602150537634409,0.09090909090909091,0.06338028169014084
2021-01-01,2021-02-07,2000,1998,0.5055,0.49450000000000005,67,170,1761,2,0,0,0.011627906976744186,0.1195,0.08602150537634409,0.09090909090909091,0.07042253521126761
2021-01-01,2021-02-08,2000,1998,0.5055,0.49450000000000005,65,175,1758,2,0,0,0.011299435028248588,0.121,0.08602150537634409,0.09090909090909091,0.07042253521126761
2021-01-01,2021-02-09,2000,1998,0.5055,0.49450000000000005,62,180,1756,2,0,0,0.01098901098901099,0.122,0.08602150537634409,0.09090909090909091,0.07042253521126761
2021-01-01,2021-02-10,2000,1998,0.5055,0.49450000000000005,64,183,1751,2,0,0,0.010810810810810811,0.1245,0.0967741935483871,0.09090909090909091,0.07042253521126761
2021-01-01,2021-02-11,2000,1998,0.5055,0.49450000000000005,68,186,1744,2,0,0,0.010638297872340425,0.128,0.0967741935483871,0.09090909090909091,0.07042253521126761
2021-01-01,2021-02-12,2000,1998,0.5055,0.49450000000000005,65,191,1742,2,0,0,0.010362694300518135,0.129,0.0967741935483871,0.09090909090909091,0.07746478873239436
2021-01-01,2021-02-13,2000,1998,0.5055,0.49450000000000005,70,192,1736,2,0,0,0.010309278350515464,0.132,0.0967741935483871,0.09090909090909091,0.08450704225352113
2021-01-01,2021-02-14,2000,1998,0.5055,0.49450000000000005,69,196,1733,2,0,0,0.010101010101010102,0.1335,0.0967741935483871,0.09090909090909091,0.08450704225352113
2021-01-01,2021-02-15,2000,1998,0.5055,0.49450000000000005,68,200,1730,2,0,0,0.009900990099009901,0.135,0.0967741935483871,0.11363636363636363,0.08450704225352113
2021-01-01,2021-02-16,2000,1998,0.5055,0.49450000000000005,75,202,1721,2,0,0,0.00980392156862745,0.1395,0.0967741935483871,0.13636363636363635,0.09859154929577464
2021-01-01,2021-02-17,2000,1998,0.5055,0.49450000000000005,81,205,1712,2,0,0,0.00966183574879227,0.144,0.11827956989247312,0.13636363636363635,0.11267605633802817
2021-01-01,2021-02-18,2000,1998,0.5055,0.49450000000000005,85,209,1704,2,0,0,0.009478672985781991,0.148,0.12903225806451613,0.13636363636363635,0.11267605633802817
2021-01-01,2021-02-19,2000,1998,0.5055,0.49450000000000005,90,212,1696,2,0,0,0.009345794392523364,0.152,0.12903225806451613,0.1590909090909091,0.11267605633802817
2021-01-01,2021-02-20,2000,1998,0.5055,0.49450000000000005,93,215,1690,2,0,0,0.009216589861751152,0.155,0.12903225806451613,0.18181818181818182,0.11971830985915492
2021-01-01,2021-02-21,2000,1998,0.5055,0.49450000000000005,93,220,1685,2,0,0,0.009009009009009009,0.1575,0.13978494623655913,0.18181818181818182,0.11971830985915492
2021-01-01,2021-02-22,2000,1998,0.5055,0.49450000000000005,99,221,1678,2,0,0,0.008968609865470852,0.161,0.13978494623655913,0.18181818181818182,0.11971830985915492
2021-01-01,2021-02-23,2000,1998,0.5055,0.49450000000000005,96,226,1676,2,0,0,0.008771929824561403,0.162,0.13978494623655913,0.18181818181818182,0.11971830985915492
2021-01-01,2021-02-24,2000,1998,0.5055,0.49450000000000005,106,230,1662,2,0,0,0.008620689655172414,0.169,0.13978494623655913,0.18181818181818182,0.13380281690140844
